"","Age","lower99CI","lower95CI","median","upper95CI","upper99CI","sigma","Gradient1"
"655",69.9,15064.2394652672,16143.9158744042,19835.0521375575,23898.953150612,25249.5712096718,0.0995082053323118,-34.8556504783119
"656",70,15060.6429167086,16140.3299268324,19831.5665725096,23895.6623292096,25246.359516504,0.0995293833194575,-34.8735482632401
"657",70.1,15057.0451685991,16136.7426416495,19828.0792176833,23892.369245077,25243.1454073803,0.0995505658138411,-34.8913326694674
"658",70.2,15053.4462298717,16133.1540283367,19824.5900844164,23889.0739115729,25239.9288963265,0.0995717528164217,-34.9090043417891
"659",70.3,15049.8461094083,16129.5640963209,19821.0991839822,23885.7763419797,25236.7099972886,0.0995929443281587,-34.9265639246732
"660",70.4,15046.24481604,16125.9728549754,19817.6065275897,23882.4765495046,25233.4887241335,0.0996141403500119,-34.9440120551662
"661",70.5,15042.6423585473,16122.3803136196,19814.1121263842,23879.1745472795,25230.2650906495,0.0996353408829411,-34.9613493647848
"662",70.6,15039.038745661,16118.7864815202,19810.6159914477,23875.8703483624,25227.0391105468,0.0996565459279064,-34.9785764853004
"663",70.7,15035.4339860617,16115.1913678909,19807.1181337992,23872.5639657369,25223.8107974581,0.099677755485868,-34.9956940385891
"664",70.8,15031.8280883809,16111.5949818931,19803.6185643953,23869.2554123136,25220.580164939,0.0996989695577865,-35.0127026467089
"665",70.9,15028.2210612008,16107.9973326361,19800.1172941307,23865.94470093,25217.3472264688,0.0997201881446226,-35.0296029240053
"666",71,15024.6129130551,16104.3984291776,19796.6143338383,23862.6318443514,25214.1119954509,0.0997414112473371,-35.046395482932
"667",71.1,15021.003652429,16100.7982805241,19793.10969429,23859.3168552711,25210.8744852132,0.0997626388668912,-35.0630809315044
"668",71.2,15017.3932877596,16097.1968956309,19789.6033861968,23855.999746311,25207.6347090085,0.0997838710042461,-35.0796598702073
"669",71.3,15013.7818274364,16093.594283403,19786.0954202098,23852.6805300223,25204.3926800159,0.0998051076603633,-35.0961329013444
"670",71.4,15010.1692798015,16089.990452695,19782.5858069197,23849.3592188858,25201.1484113399,0.0998263488362046,-35.1125006168513
"671",71.5,15006.5556531499,16086.3854123116,19779.074556858,23846.0358253123,25197.9019160122,0.0998475945327319,-35.128763610046
"672",71.6,15002.9409557298,16082.779171008,19775.561680497,23842.7103616432,25194.6532069915,0.0998688447509073,-35.1449224650787
"673",71.7,14999.3251957432,16079.1717374901,19772.0471882505,23839.382840151,25191.4022971642,0.0998900994916931,-35.1609777662816
"674",71.8,14995.7083813458,16075.5631204152,19768.5310904738,23836.0532730398,25188.1491993449,0.0999113587560519,-35.1769300924207
"675",71.9,14992.0905206475,16071.9533283916,19765.0133974646,23832.7216724455,25184.8939262765,0.0999326225449464,-35.192780016805
"676",72,14988.4716217131,16068.3423699798,19761.4941194629,23829.3880504368,25181.6364906317,0.0999538908593395,-35.2085281115797
"677",72.1,14984.8516925616,16064.7302536922,19757.9732666518,23826.0524190149,25178.3769050124,0.0999751637001944,-35.2241749427776
"678",72.2,14981.2307411678,16061.1169879938,19754.4508491575,23822.7147901147,25175.1151819506,0.0999964410684745,-35.2397210736672
"679",72.3,14977.6087754616,16057.5025813023,19750.9268770501,23819.375175605,25171.8513339091,0.100017722965143,-35.2551670632238
"680",72.4,14973.9858033288,16053.8870419885,19747.4013603438,23816.0335872887,25168.5853732816,0.100039009391164,-35.2705134671123
"681",72.5,14970.3618326111,16050.2703783766,19743.8743089971,23812.6900369035,25165.3173123935,0.100060300347502,-35.285760836814
"682",72.6,14966.7368711068,16046.6525987445,19740.3457329134,23809.3445361223,25162.047163502,0.10008159583512,-35.3009097197719
"683",72.7,14963.1109265707,16043.0337113243,19736.8156419414,23805.9970965536,25158.7749387971,0.100102895854983,-35.315960660846
"684",72.8,14959.4840067146,16039.4137243023,19733.2840458753,23802.647729742,25155.5006504012,0.100124200408056,-35.330914199476
"685",72.9,14955.8561192076,16035.7926458195,19729.7509544554,23799.2964471687,25152.2243103705,0.100145509495303,-35.3457708737915
"686",73,14952.2272716761,16032.170483972,19726.216377368,23795.9432602515,25148.9459306948,0.10016682311769,-35.3605312160653
"687",73.1,14948.5974717046,16028.547246811,19722.6803242464,23792.5881803458,25145.6655232983,0.100188141276181,-35.3751957557688
"688",73.2,14944.9667268357,16024.9229423433,19719.1428046708,23789.2312187449,25142.3831000399,0.100209463971741,-35.3897650193903
"689",73.3,14941.3350445701,16021.2975785318,19715.6038281689,23785.8723866799,25139.0986727136,0.100230791205338,-35.4042395289798
"690",73.4,14937.7024323675,16017.6711632953,19712.063404216,23782.5116953209,25135.8122530489,0.100252122977936,-35.4186198037496
"691",73.5,14934.0688976463,16014.0437045092,19708.5215422356,23779.1491557767,25132.5238527116,0.100273459290501,-35.4329063594196
"692",73.6,14930.4344477843,16010.4152100056,19704.9782515997,23775.7847790957,25129.2334833036,0.100294800143999,-35.4470997078897
"693",73.7,14926.7990901187,16006.7856875738,19701.4335416289,23772.4185762661,25125.9411563638,0.100316145539398,-35.4612003575676
"694",73.8,14923.1628319463,16003.1551449602,19697.8874215931,23769.0505582162,25122.6468833686,0.100337495477664,-35.4752088131863
"695",73.9,14919.5256805243,15999.523589869,19694.3399007118,23765.6807358154,25119.3506757319,0.100358849959763,-35.4891255782422
"696",74,14915.88764307,15995.8910299623,19690.790988154,23762.3091198734,25116.0525448057,0.100380208986662,-35.5029511498287
"697",74.1,14912.2487267611,15992.2574728602,19687.240693039,23758.9357211419,25112.7525018807,0.100401572559329,-35.5166860234385
"698",74.2,14908.6089387364,15988.6229261416,19683.6890244367,23755.5605503143,25109.4505581864,0.100422940678732,-35.5303306911446
"699",74.3,14904.9682860957,15984.9873973438,19680.1359913675,23752.1836180259,25106.1467248917,0.100444313345838,-35.5438856415276
