"","Age","lower99CI","lower95CI","median","upper95CI","upper99CI","sigma","Gradient1"
"1",4.5,40.515878468452,42.7336328645644,49.9598698777877,57.3818033630573,59.7438261042074,0.0745684575986013,32307.7022002311
"2",4.6,40.7783799819215,43.0103623036243,50.28294689979,57.7524720378175,60.1296396329117,0.0745645033824757,29715.1780140778
"3",4.7,41.0198627815857,43.2649208505323,50.5800986799308,58.0933593188616,60.4844445381763,0.0745605493760341,27308.8882330694
"4",4.8,41.241836456881,43.4989009288252,50.8531875622615,58.4066047965224,60.8104686453197,0.0745565955792657,25074.7138050181
"5",4.9,41.4456961641966,43.7137742458628,51.1039347003116,58.6941858402696,61.1097708657561,0.0745526419921592,22999.6249762463
"6",5,41.6327314543036,43.9109011052793,51.3339309500741,58.9579301151754,61.3842542301468,0.0745486886147035,21071.6068390716
"7",5.1,41.8041344966008,44.0915390830637,51.5446470184648,59.1995272427597,61.6356780305743,0.0745447354468875,19279.5866519125
"8",5.2,41.9610077145001,44.2568510823894,51.7374428849839,59.4205396266155,61.8656690929894,0.0745407824887001,17613.3639265405
"9",5.3,42.1043708543454,44.4079127908284,51.9135765242494,59.6224124746364,62.0757322130766,0.0745368297401301,16063.5439154581
"10",5.4,42.2351675153926,44.5457195689958,52.0742119634039,59.806483056935,62.2672597962432,0.0745328772011665,14621.4748683339
"11",5.5,42.3542711713759,44.6711928028326,52.2204267120873,59.9739892427758,62.4415407468516,0.0745289248717981,13279.1892339039
"12",5.6,42.4624907156158,44.785185753243,52.3532186044263,60.1260773618731,62.5997686539174,0.0745249727520138,12029.3488451804
"13",5.7,42.560575561937,44.8884889371324,52.4735120928781,60.2638094358297,62.7430493209457,0.0745210208418026,10865.1940298814
"14",5.8,42.6492203331968,44.9818350733927,52.5821640331769,60.3881698248308,62.8724076868806,0.0745170691411532,9780.49652067013
"15",5.9,42.7290691682071,45.0659036263158,52.6799689983836,60.5000713332571,62.9887941836395,0.0745131176500546,8769.51599711552
"16",6,42.8007196764766,45.1413249774786,52.7676641583548,60.6003608159536,63.09309057369,0.0745091663684957,7826.96006415412
"17",6.1,42.8647265686167,45.2086842554727,52.8459337589963,60.6898243246442,63.1861153087931,0.0745052152964654,6947.94745754683
"18",6.2,42.9216049885596,45.2685248510675,52.9154132335718,60.7691918315732,63.2686284485231,0.0745012644339525,6127.97426134581
"19",6.3,42.9718335719933,45.3213516435519,52.9766929761852,60.8391415649857,63.3413361746074,0.0744973137809459,5362.88292351994
"20",6.4,43.0158572536899,45.3676339621756,53.0303218054204,60.9003039885992,63.4048949345652,0.0744933633374345,4648.83386029629
"21",6.5,43.054089844702,45.4078083048216,53.0768101440234,60.9532654548142,63.4599152456204,0.0744894131034073,3982.27944912738
"22",6.6,43.0869163987861,45.4422808343282,53.1166329385147,60.9985715591082,63.506965187468,0.0744854630788531,3359.94021936785
"23",6.7,43.1146953858598,45.471429671249,53.1502323407084,61.0367302208678,63.5465736101899,0.0744815132637607,2778.78306079423
"24",6.8,43.1377606888482,45.4956070003031,53.1780201713163,61.068214513844,63.5792330814623,0.0744775636581192,2236.00128301303
"25",6.9,43.156423438915,45.515141006336,53.2003801841464,61.0934652674972,63.6054025951995,0.0744736142619174,1728.99636865128
"26",7,43.1709737028086,45.5303376542748,53.2176701478329,61.112893458695,63.6255100619012,0.0744696650751441,1255.36127659259
"27",7.1,43.1816820348827,45.5414823263278,53.2302237605989,61.1268824115726,63.6399545992457,0.0744657160977883,812.865161646623
"28",7.2,43.1888009052705,45.5488413285381,53.2383524122153,61.1357898218298,63.6491086398786,0.0744617673298389,399.439388060709
"29",7.3,43.1925660146993,45.5526632777538,53.2423468060959,61.1399496203322,63.6533198718736,0.0744578187712847,13.1647243723273
"30",7.4,43.1931975055183,45.5531803791135,53.2424784533397,61.1396736895894,63.6529130260026,0.0744538704221147,-347.740383361233
"31",7.5,43.1909010776807,45.5506096032675,53.2390010495061,61.1352534455003,63.6481915227134,0.0744499222823178,-684.930554351304
