"","Age","lower99CI","lower95CI","median","upper95CI","upper99CI","sigma","Gradient1"
"1",4.5,10.2430719431162,10.9021057398738,13.0320956182934,15.1857009105241,15.8632258729853,0.083400150769483,10688.8037120269
"2",4.6,10.3270805745405,10.9915206523103,13.1389836554137,15.3102558407645,15.9933388109197,0.0834002724482735,10071.2630001668
"3",4.7,10.4062351635069,11.0757692885364,13.2396962854154,15.427615047174,16.1159350328598,0.0834003995343291,9496.77543451398
"4",4.8,10.4808741000281,11.155211811164,13.3346640397605,15.5382802102781,16.2315386028491,0.0834005321452202,8961.84778590221
"5",4.9,10.5513083175954,11.2301791597913,13.4242825176195,15.6427123057351,16.3406310640092,0.0834006703985187,8463.29724415176
"6",5,10.6178237330484,11.3009756478492,13.5089154900611,15.7413352214937,16.4436552170779,0.0834008144117987,7998.22335968143
"7",5.1,10.6806834659093,11.3678813247222,13.5888977236579,15.8345390480012,16.5410185574102,0.0834009643026362,7563.98218528106
"8",5.2,10.7401298544722,11.4311541215484,13.6645375455107,15.9226830670984,16.6330963972234,0.0834011201886094,7158.16257433326
"9",5.3,10.7963862855994,11.4910317987404,13.736119171254,16.0060984647289,16.720234699334,0.0834012821872984,6778.56454577646
"10",5.4,10.8496588544666,11.5477337125152,13.8039048167118,16.0850907915467,16.8027526475459,0.0834014504162858,6423.1795979364
"11",5.5,10.900137869577,11.6014624167375,13.8681366126911,16.1599421941303,16.8809449774107,0.0834016249931564,6090.17283911729
"12",5.6,10.9479992173235,11.6524051152744,13.9290383410823,16.2309134379734,16.955084089474,0.0834018060354974,5777.86679651908
"13",5.7,10.9934055992893,11.7007349789013,13.9868170090475,16.2982457418096,17.0254219654386,0.0834019936608985,5484.72676565056
"14",5.8,11.0365076543963,11.7466123396469,14.041664276704,16.3621624412198,17.0921919059947,0.0834021879869521,5209.34756631061
"15",5.9,11.0774449769571,11.7901857743441,14.0937577523671,16.4228704979151,17.1556101074389,0.0834023891312532,4950.44157771335
"16",6,11.1163470406828,11.8315930880866,14.1432621681442,16.4805618695979,17.2158770926526,0.0834025972113995,4706.8279335741
"17",6.1,11.1533340377661,11.8709622072967,14.19033044748,16.5354147539189,17.2731790105577,0.0834028123449919,4477.42276629695
"18",6.2,11.1885176412837,11.9084119911784,14.235104675143,16.5875947187553,17.3276888168223,0.083403034649634,4261.23039857164
"19",6.3,11.2220016983654,11.9440529694845,14.2777169791287,16.6372557298474,17.3795673473462,0.0834032642429324,4057.33538912929
"20",6.4,11.253882860844,11.9779880137399,14.31829033302,16.6845410857503,17.4289642949249,0.0834035012424973,3864.89534817112
